x,y,z,Ground Truth
-0.037964,0.977661,-0.07605,leftSide
-0.037964,0.977661,-0.07605,leftSide
-0.037964,0.977661,-0.07605,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037598,0.976074,-0.073242,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.037964,0.983032,-0.072388,leftSide
-0.039307,0.984131,-0.076904,leftSide
-0.039307,0.984131,-0.076904,leftSide
-0.039307,0.984131,-0.076904,leftSide
-0.039307,0.984131,-0.076904,leftSide
-0.039307,0.984131,-0.076904,leftSide
-0.039307,0.984131,-0.076904,leftSide
-0.039307,0.984131,-0.076904,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038696,0.982788,-0.072144,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.038818,0.985107,-0.082397,leftSide
-0.037476,0.982544,-0.084106,leftSide
-0.037476,0.982544,-0.084106,leftSide
-0.037476,0.982544,-0.084106,leftSide
-0.037476,0.982544,-0.084106,leftSide
-0.037476,0.982544,-0.084106,leftSide
-0.037476,0.982544,-0.084106,leftSide
-0.037476,0.982544,-0.084106,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.038208,0.980591,-0.085815,leftSide
-0.040405,0.984497,-0.082886,leftSide
-0.040405,0.984497,-0.082886,leftSide
-0.040405,0.984497,-0.082886,leftSide
-0.040405,0.984497,-0.082886,leftSide
-0.040405,0.984497,-0.082886,leftSide
-0.040405,0.984497,-0.082886,leftSide
-0.040405,0.984497,-0.082886,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.038574,0.98584,-0.07605,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.03894,0.984375,-0.071655,leftSide
-0.037842,0.978027,-0.069458,leftSide
-0.037842,0.978027,-0.069458,leftSide
-0.037842,0.978027,-0.069458,leftSide
-0.037842,0.978027,-0.069458,leftSide
-0.037842,0.978027,-0.069458,leftSide
-0.037842,0.978027,-0.069458,leftSide
-0.037842,0.978027,-0.069458,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038574,0.978027,-0.067993,leftSide
-0.038086,0.978516,-0.066406,leftSide
-0.038086,0.978516,-0.066406,leftSide
-0.038086,0.978516,-0.066406,leftSide
-0.038086,0.978516,-0.066406,leftSide
-0.038086,0.978516,-0.066406,leftSide
-0.038086,0.978516,-0.066406,leftSide
-0.038086,0.978516,-0.066406,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.037476,0.980225,-0.070801,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.038452,0.982666,-0.076782,leftSide
-0.040405,0.988037,-0.084351,leftSide
-0.040405,0.988037,-0.084351,leftSide
-0.040405,0.988037,-0.084351,leftSide
-0.040405,0.988037,-0.084351,leftSide
-0.040405,0.988037,-0.084351,leftSide
-0.040405,0.988037,-0.084351,leftSide
-0.040405,0.988037,-0.084351,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.040771,0.987305,-0.086426,leftSide
-0.039062,0.984863,-0.090088,leftSide
-0.039062,0.984863,-0.090088,leftSide
-0.039062,0.984863,-0.090088,leftSide
-0.039062,0.984863,-0.090088,leftSide
-0.039062,0.984863,-0.090088,leftSide
-0.039062,0.984863,-0.090088,leftSide
-0.039062,0.984863,-0.090088,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.037964,0.981567,-0.091187,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.03894,0.982056,-0.091797,leftSide
-0.038086,0.984863,-0.09436,leftSide
