x,y,z,Ground Truth
-0.004395,0.988403,-0.048218,rightSide
-0.004395,0.988403,-0.048218,rightSide
-0.004395,0.988403,-0.048218,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005981,0.985718,-0.05127,rightSide
-0.005493,0.987671,-0.054932,rightSide
-0.005493,0.987671,-0.054932,rightSide
-0.005493,0.987671,-0.054932,rightSide
-0.005493,0.987671,-0.054932,rightSide
-0.005493,0.987671,-0.054932,rightSide
-0.005493,0.987671,-0.054932,rightSide
-0.005493,0.987671,-0.054932,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005493,0.99353,-0.054565,rightSide
-0.005981,0.994507,-0.053101,rightSide
-0.005981,0.994507,-0.053101,rightSide
-0.005981,0.994507,-0.053101,rightSide
-0.005981,0.994507,-0.053101,rightSide
-0.005981,0.994507,-0.053101,rightSide
-0.005981,0.994507,-0.053101,rightSide
-0.005981,0.994507,-0.053101,rightSide
-0.005981,0.994507,-0.053101,rightSide
0.01355,0.96582,0.001099,rightSide
0.01355,0.96582,0.001099,rightSide
0.01355,0.96582,0.001099,rightSide
0.01355,0.96582,0.001099,rightSide
0.01355,0.96582,0.001099,rightSide
0.01355,0.96582,0.001099,rightSide
0.01355,0.96582,0.001099,rightSide
0.001099,0.975586,-0.033569,rightSide
0.001099,0.975586,-0.033569,rightSide
0.001099,0.975586,-0.033569,rightSide
0.001099,0.975586,-0.033569,rightSide
0.001099,0.975586,-0.033569,rightSide
0.001099,0.975586,-0.033569,rightSide
0.001099,0.975586,-0.033569,rightSide
0.001099,0.975586,-0.033569,rightSide
-0.030762,1.026489,-0.099609,rightSide
-0.030762,1.026489,-0.099609,rightSide
-0.030762,1.026489,-0.099609,rightSide
-0.030762,1.026489,-0.099609,rightSide
-0.030762,1.026489,-0.099609,rightSide
-0.030762,1.026489,-0.099609,rightSide
-0.030762,1.026489,-0.099609,rightSide
-0.030762,1.026489,-0.099609,rightSide
0.007324,0.9823,-0.016602,rightSide
0.007324,0.9823,-0.016602,rightSide
0.007324,0.9823,-0.016602,rightSide
0.007324,0.9823,-0.016602,rightSide
0.007324,0.9823,-0.016602,rightSide
0.007324,0.9823,-0.016602,rightSide
0.007324,0.9823,-0.016602,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.005005,0.975098,-0.018921,rightSide
-0.023804,1.002808,-0.077393,rightSide
-0.023804,1.002808,-0.077393,rightSide
-0.023804,1.002808,-0.077393,rightSide
-0.023804,1.002808,-0.077393,rightSide
-0.023804,1.002808,-0.077393,rightSide
-0.023804,1.002808,-0.077393,rightSide
-0.023804,1.002808,-0.077393,rightSide
-0.023804,1.002808,-0.077393,rightSide
0.000854,0.961304,-0.027344,rightSide
0.000854,0.961304,-0.027344,rightSide
0.000854,0.961304,-0.027344,rightSide
0.000854,0.961304,-0.027344,rightSide
0.000854,0.961304,-0.027344,rightSide
0.000854,0.961304,-0.027344,rightSide
0.000854,0.961304,-0.027344,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.015991,0.99353,-0.05542,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.000366,0.991821,-0.0354,rightSide
-0.006104,0.988037,-0.049194,rightSide
-0.006104,0.988037,-0.049194,rightSide
-0.006104,0.988037,-0.049194,rightSide
-0.006104,0.988037,-0.049194,rightSide
-0.006104,0.988037,-0.049194,rightSide
-0.006104,0.988037,-0.049194,rightSide
-0.006104,0.988037,-0.049194,rightSide
-0.005981,1.001831,-0.049072,rightSide
-0.005981,1.001831,-0.049072,rightSide
-0.005981,1.001831,-0.049072,rightSide
-0.005981,1.001831,-0.049072,rightSide
