x,y,z,Ground Truth
-0.010376,-0.011841,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009766,-0.012207,0.984131,Spine
-0.009277,-0.012207,0.981201,Spine
-0.009277,-0.012207,0.981201,Spine
-0.009277,-0.012207,0.981201,Spine
-0.009277,-0.012207,0.981201,Spine
-0.009277,-0.012207,0.981201,Spine
-0.009277,-0.012207,0.981201,Spine
-0.009277,-0.012207,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.007935,-0.011963,0.981201,Spine
-0.008301,-0.012085,0.980835,Spine
-0.008301,-0.012085,0.980835,Spine
-0.008301,-0.012085,0.980835,Spine
-0.008301,-0.012085,0.980835,Spine
-0.008301,-0.012085,0.980835,Spine
-0.008301,-0.012085,0.980835,Spine
-0.008301,-0.012085,0.980835,Spine
-0.007202,-0.012817,0.982788,Spine
-0.007202,-0.012817,0.982788,Spine
-0.007202,-0.012817,0.982788,Spine
-0.007202,-0.012817,0.982788,Spine
-0.007202,-0.012817,0.982788,Spine
-0.007202,-0.012817,0.982788,Spine
-0.007202,-0.012817,0.982788,Spine
-0.007202,-0.012817,0.982788,Spine
-0.00647,-0.013184,0.981812,Spine
-0.00647,-0.013184,0.981812,Spine
-0.00647,-0.013184,0.981812,Spine
-0.00647,-0.013184,0.981812,Spine
-0.00647,-0.013184,0.981812,Spine
-0.00647,-0.013184,0.981812,Spine
-0.00647,-0.013184,0.981812,Spine
-0.00647,-0.013184,0.981812,Spine
-0.005737,-0.012939,0.981323,Spine
-0.005737,-0.012939,0.981323,Spine
-0.005737,-0.012939,0.981323,Spine
-0.005737,-0.012939,0.981323,Spine
-0.005737,-0.012939,0.981323,Spine
-0.005737,-0.012939,0.981323,Spine
-0.005737,-0.012939,0.981323,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.979248,Spine
-0.006836,-0.011719,0.980713,Spine
-0.006836,-0.011719,0.980713,Spine
-0.006836,-0.011719,0.980713,Spine
-0.006836,-0.011719,0.980713,Spine
-0.006836,-0.011719,0.980713,Spine
-0.006836,-0.011719,0.980713,Spine
-0.006836,-0.011719,0.980713,Spine
-0.006836,-0.011719,0.980713,Spine
-0.008667,-0.012085,0.982178,Spine
-0.008667,-0.012085,0.982178,Spine
-0.008667,-0.012085,0.982178,Spine
-0.008667,-0.012085,0.982178,Spine
-0.008667,-0.012085,0.982178,Spine
-0.008667,-0.012085,0.982178,Spine
-0.008667,-0.012085,0.982178,Spine
-0.009644,-0.012573,0.985107,Spine
-0.009644,-0.012573,0.985107,Spine
-0.009644,-0.012573,0.985107,Spine
-0.009644,-0.012573,0.985107,Spine
-0.009644,-0.012573,0.985107,Spine
-0.009644,-0.012573,0.985107,Spine
-0.009644,-0.012573,0.985107,Spine
-0.009644,-0.012573,0.985107,Spine
-0.010742,-0.013184,0.985107,Spine
-0.010742,-0.013184,0.985107,Spine
-0.010742,-0.013184,0.985107,Spine
-0.010742,-0.013184,0.985107,Spine
-0.010742,-0.013184,0.985107,Spine
-0.010742,-0.013184,0.985107,Spine
-0.010742,-0.013184,0.985107,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010986,-0.012207,0.983276,Spine
-0.010376,-0.012695,0.982666,Spine
-0.010376,-0.012695,0.982666,Spine
-0.010376,-0.012695,0.982666,Spine
-0.010376,-0.012695,0.982666,Spine
-0.010376,-0.012695,0.982666,Spine
-0.010376,-0.012695,0.982666,Spine
-0.010376,-0.012695,0.982666,Spine
-0.010498,-0.012573,0.983398,Spine
-0.010498,-0.012573,0.983398,Spine
-0.010498,-0.012573,0.983398,Spine
-0.010498,-0.012573,0.983398,Spine
-0.010498,-0.012573,0.983398,Spine
-0.010498,-0.012573,0.983398,Spine
-0.010498,-0.012573,0.983398,Spine
-0.010498,-0.012573,0.983398,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008789,-0.011353,0.982544,Spine
-0.008667,-0.010742,0.982178,Spine
-0.008667,-0.010742,0.982178,Spine
-0.008667,-0.010742,0.982178,Spine
-0.008667,-0.010742,0.982178,Spine
-0.008667,-0.010742,0.982178,Spine
-0.008667,-0.010742,0.982178,Spine
-0.008667,-0.010742,0.982178,Spine
-0.007446,-0.01123,0.983765,Spine
-0.007446,-0.01123,0.983765,Spine
-0.007446,-0.01123,0.983765,Spine
-0.007446,-0.01123,0.983765,Spine
-0.007446,-0.01123,0.983765,Spine
-0.007446,-0.01123,0.983765,Spine
-0.007446,-0.01123,0.983765,Spine
-0.007446,-0.01123,0.983765,Spine
-0.005859,-0.011719,0.983032,Spine
-0.005859,-0.011719,0.983032,Spine
-0.005859,-0.011719,0.983032,Spine
-0.005859,-0.011719,0.983032,Spine
-0.005859,-0.011719,0.983032,Spine
-0.005859,-0.011719,0.983032,Spine
-0.005859,-0.011719,0.983032,Spine
-0.005615,-0.012695,0.981934,Spine
-0.005615,-0.012695,0.981934,Spine
-0.005615,-0.012695,0.981934,Spine
-0.005615,-0.012695,0.981934,Spine
-0.005615,-0.012695,0.981934,Spine
-0.005615,-0.012695,0.981934,Spine
-0.005615,-0.012695,0.981934,Spine
-0.005615,-0.012695,0.981934,Spine
-0.006104,-0.012573,0.981323,Spine
-0.006104,-0.012573,0.981323,Spine
-0.006104,-0.012573,0.981323,Spine
-0.006104,-0.012573,0.981323,Spine
-0.006104,-0.012573,0.981323,Spine
-0.006104,-0.012573,0.981323,Spine
-0.006104,-0.012573,0.981323,Spine
-0.006104,-0.012573,0.981323,Spine
-0.007812,-0.012329,0.981201,Spine
-0.007812,-0.012329,0.981201,Spine
-0.007812,-0.012329,0.981201,Spine
-0.007812,-0.012329,0.981201,Spine
-0.007812,-0.012329,0.981201,Spine
-0.007812,-0.012329,0.981201,Spine
-0.007812,-0.012329,0.981201,Spine
-0.008789,-0.012573,0.984863,Spine
-0.008789,-0.012573,0.984863,Spine
-0.008789,-0.012573,0.984863,Spine
-0.008789,-0.012573,0.984863,Spine
-0.008789,-0.012573,0.984863,Spine
-0.008789,-0.012573,0.984863,Spine
-0.008789,-0.012573,0.984863,Spine
-0.008789,-0.012573,0.984863,Spine
-0.009644,-0.013794,0.985596,Spine
-0.009644,-0.013794,0.985596,Spine
-0.009644,-0.013794,0.985596,Spine
-0.009644,-0.013794,0.985596,Spine
-0.009644,-0.013794,0.985596,Spine
-0.009644,-0.013794,0.985596,Spine
-0.009644,-0.013794,0.985596,Spine
-0.009521,-0.011719,0.984619,Spine
-0.009521,-0.011719,0.984619,Spine
-0.009521,-0.011719,0.984619,Spine
-0.009521,-0.011719,0.984619,Spine
-0.009521,-0.011719,0.984619,Spine
-0.009521,-0.011719,0.984619,Spine
-0.009521,-0.011719,0.984619,Spine
-0.009521,-0.011719,0.984619,Spine
-0.010254,-0.012573,0.983154,Spine
-0.010254,-0.012573,0.983154,Spine
-0.010254,-0.012573,0.983154,Spine
-0.010254,-0.012573,0.983154,Spine
-0.010254,-0.012573,0.983154,Spine
-0.010254,-0.012573,0.983154,Spine
-0.010254,-0.012573,0.983154,Spine
-0.009644,-0.011719,0.984619,Spine
-0.009644,-0.011719,0.984619,Spine
-0.009644,-0.011719,0.984619,Spine
-0.009644,-0.011719,0.984619,Spine
-0.009644,-0.011719,0.984619,Spine
-0.009644,-0.011719,0.984619,Spine
-0.009644,-0.011719,0.984619,Spine
-0.009644,-0.011719,0.984619,Spine
-0.008789,-0.010986,0.984009,Spine
